0,Electricity:Facility [kW](Hourly),Fans:Electricity [kW](Hourly),Cooling:Electricity [kW](Hourly),Heating:Electricity [kW](Hourly),InteriorLights:Electricity [kW](Hourly),InteriorEquipment:Electricity [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Gas [kW](Hourly),InteriorEquipment:Gas [kW](Hourly),Water Heater:WaterSystems:Gas [kW](Hourly),Class,theft
265,14.60501741,0.0,0.0,0.0,1.52997511,7.4902,3.931935109,0.0,3.33988,0.592055109,FullServiceRestaurant,Normal
266,14.61967752,0.0,0.0,0.0,1.52997511,7.4902,3.35988,0.0,3.33988,0.02,FullServiceRestaurant,Normal
267,14.63276062,0.0,0.0,0.0,1.52997511,7.4902,3.931941039,0.0,3.33988,0.592061039,FullServiceRestaurant,Normal
268,14.78375854,0.0,0.0,0.0,1.52997511,7.4902,3.35988,0.0,3.33988,0.02,FullServiceRestaurant,Normal
269,22.157403,3.586220833,0.006205202,0.0,4.58992533,8.1892,179.0048172,170.6351172,8.3497,0.02,FullServiceRestaurant,Normal
270,38.11970382,3.586220833,0.007061554,0.0,9.179850659,19.4245,184.8531391,162.3852874,16.6994,5.768451694,FullServiceRestaurant,Normal
271,45.58937812,3.586220833,0.010813812,0.0,9.179850659,26.9147,200.9599951,153.7070274,25.0491,22.2038677,FullServiceRestaurant,Normal
272,45.59595883,3.586220833,0.002071766,0.0,9.179850659,26.9147,206.9129543,153.6814267,33.3988,19.83272757,FullServiceRestaurant,Normal
273,38.10873959,3.586220833,0.0,0.0,9.179850659,19.4245,196.1078184,154.7773948,25.0491,16.28132357,FullServiceRestaurant,Normal
287,38.81149364,3.586220833,0.0,0.0,9.179850659,19.4245,171.1076353,153.5112331,8.3497,9.246702187,FullServiceRestaurant,Normal
288,22.05076434,3.586220833,0.0,0.0,4.58992533,8.1892,172.122664,161.2761267,3.33988,7.506657362,FullServiceRestaurant,Normal
289,14.60466067,0.0,0.0,0.0,1.52997511,7.4902,3.35988,0.0,3.33988,0.02,FullServiceRestaurant,Normal
290,14.61892107,0.0,0.0,0.0,1.52997511,7.4902,3.931874163,0.0,3.33988,0.591994163,FullServiceRestaurant,Normal
291,14.63133462,0.0,0.0,0.0,1.52997511,7.4902,3.35988,0.0,3.33988,0.02,FullServiceRestaurant,Normal
292,15.29837596,0.0,0.0,0.0,1.52997511,7.4902,3.931930662,0.0,3.33988,0.592050662,FullServiceRestaurant,Normal
293,22.66893134,3.586220833,0.00634002,0.0,4.58992533,8.1892,179.2396782,170.8699782,8.3497,0.02,FullServiceRestaurant,Normal
294,38.34828054,3.586220833,0.00700492,0.0,9.179850659,19.4245,183.9745217,161.5063776,16.6994,5.768744084,FullServiceRestaurant,Normal
295,45.58989483,3.586220833,0.011101027,0.0,9.179850659,26.9147,197.564194,150.8941447,25.0491,21.62094928,FullServiceRestaurant,Normal
296,45.59680593,3.586220833,0.002139001,0.0,9.179850659,26.9147,202.3289402,149.0968301,33.3988,19.83331006,FullServiceRestaurant,Normal
297,38.1095591,3.586220833,0.0,0.0,9.179850659,19.4245,192.0878008,150.1775711,25.0491,16.86112967,FullServiceRestaurant,Normal
298,41.36347178,3.586220833,0.003943182,0.0,9.179850659,26.9147,211.438935,155.1781209,41.7485,14.51231415,FullServiceRestaurant,Normal
299,42.13393718,3.586220833,0.0,0.0,9.179850659,26.9147,203.3506504,145.3212197,41.7485,16.28093076,FullServiceRestaurant,Normal
300,41.41206114,3.586220833,0.0,0.0,9.179850659,26.9147,191.9579375,135.6958274,41.7485,14.5136101,FullServiceRestaurant,Normal
301,33.88823394,3.586220833,0.0,0.0,9.179850659,19.4245,183.4456793,137.2938532,33.3988,12.753026,FullServiceRestaurant,Normal
302,33.88909253,3.586220833,0.0,0.0,9.179850659,19.4245,177.6162125,140.9909647,25.0491,11.57614782,FullServiceRestaurant,Normal
303,33.87700233,3.586220833,0.0,0.0,9.179850659,19.4245,188.9335956,144.5367197,33.3988,10.99807594,FullServiceRestaurant,Normal
304,45.53768404,3.586220833,0.003989711,0.0,9.179850659,26.9147,203.8467085,142.7508105,50.0982,10.99769799,FullServiceRestaurant,Normal
305,45.54439257,3.586220833,0.0,0.0,9.179850659,26.9147,204.964009,140.3523576,50.0982,14.5134514,FullServiceRestaurant,Normal
306,45.55261118,3.586220833,0.001176941,0.0,9.179850659,26.9147,208.428818,138.4960776,50.0982,19.83454034,FullServiceRestaurant,Normal
307,38.05328737,3.586220833,0.0,0.0,9.179850659,19.4245,194.1669279,138.566499,33.3988,22.20162889,FullServiceRestaurant,Normal
308,38.0448961,3.586220833,0.0,0.0,9.179850659,19.4245,191.1676029,139.7142583,33.3988,18.05454453,FullServiceRestaurant,Normal
309,38.00695814,3.586220833,0.0,0.0,9.179850659,19.4245,191.4005605,146.5187822,25.0491,19.83267835,FullServiceRestaurant,Normal
310,38.00194565,3.586220833,0.0,0.0,9.179850659,19.4245,180.5630419,147.5799265,16.6994,16.28371537,FullServiceRestaurant,Normal
311,38.81277586,3.586220833,0.0,0.0,9.179850659,19.4245,167.6454455,150.0447577,8.3497,9.250987858,FullServiceRestaurant,Normal
312,22.05185362,3.586220833,0.0,0.0,4.58992533,8.1892,166.4344492,155.5901344,3.33988,7.504434832,FullServiceRestaurant,Normal
313,14.60751019,0.0,0.0,0.0,1.52997511,7.4902,3.931976139,0.0,3.33988,0.592096139,FullServiceRestaurant,Normal
314,14.62317977,0.0,0.0,0.0,1.52997511,7.4902,3.35988,0.0,3.33988,0.02,FullServiceRestaurant,Normal
315,14.63618328,0.0,0.0,0.0,1.52997511,7.4902,3.931930301,0.0,3.33988,0.592050301,FullServiceRestaurant,Normal
316,14.7871676,0.0,0.0,0.0,1.52997511,7.4902,3.35988,0.0,3.33988,0.02,FullServiceRestaurant,Normal
317,22.16121212,3.586220833,0.01056771,0.0,4.58992533,8.1892,171.5353911,162.5936349,8.3497,0.592056237,FullServiceRestaurant,Normal
318,38.12286004,3.586220833,0.00855197,0.0,9.179850659,19.4245,176.515761,154.6225052,16.6994,5.193855851,FullServiceRestaurant,Normal
319,45.58259834,3.586220833,0.006909486,0.0,9.179850659,26.9147,176.8213722,146.0043812,25.0491,5.767891047,FullServiceRestaurant,Normal
320,45.58650641,3.586220833,0.0,0.0,9.179850659,26.9147,190.097914,150.9317466,33.3988,5.767367465,FullServiceRestaurant,Normal
321,38.10868721,3.586220833,0.003842763,0.0,9.179850659,19.4245,196.8267635,153.724313,25.0491,18.05335044,FullServiceRestaurant,Normal
322,41.36648729,3.586220833,0.005246907,0.0,9.179850659,26.9147,209.295428,151.1292709,41.7485,16.41765709,FullServiceRestaurant,Normal
323,42.13685693,3.586220833,0.0,0.0,9.179850659,26.9147,200.4993284,140.2502064,41.7485,18.50062203,FullServiceRestaurant,Normal
324,41.41414651,3.586220833,0.0,0.0,9.179850659,26.9147,192.5127195,132.7088296,41.7485,18.05538987,FullServiceRestaurant,Normal
325,33.89176958,3.586220833,0.0,0.0,9.179850659,19.4245,184.5443334,134.8633113,33.3988,16.28222212,FullServiceRestaurant,Normal
326,33.89205438,3.586220833,0.0,0.0,9.179850659,19.4245,175.3834045,135.2406529,25.0491,15.09365166,FullServiceRestaurant,Normal
327,33.88090599,3.586220833,0.0,0.0,9.179850659,19.4245,178.9478339,131.0357121,33.3988,14.51332183,FullServiceRestaurant,Normal
328,45.54445167,3.586220833,0.006669103,0.0,9.179850659,26.9147,190.7971184,127.9449883,50.0982,12.75393015,FullServiceRestaurant,Normal
329,45.54786157,3.586220833,0.0,0.0,9.179850659,26.9147,190.7889704,126.1763557,50.0982,14.51441467,FullServiceRestaurant,Normal
330,45.55716143,3.586220833,0.002748398,0.0,9.179850659,26.9147,185.3121177,115.3813781,50.0982,19.8325396,FullServiceRestaurant,Normal
331,38.20168694,3.586220833,0.0,0.0,9.179850659,19.4245,163.8273025,110.0135791,33.3988,20.41492342,FullServiceRestaurant,Normal
332,38.18435242,3.586220833,0.0,0.0,9.179850659,19.4245,164.5231851,113.0697589,33.3988,18.05462627,FullServiceRestaurant,Normal
333,38.11632544,3.586220833,0.0,0.0,9.179850659,19.4245,159.0848109,114.2047392,25.0491,19.83097162,FullServiceRestaurant,Normal
334,38.00849243,3.586220833,0.0,0.0,9.179850659,19.4245,146.3152154,115.1024013,16.6994,14.51341413,FullServiceRestaurant,Normal
335,38.81910194,3.586220833,0.0,0.0,9.179850659,19.4245,138.5299462,118.6039519,8.3497,11.57629426,FullServiceRestaurant,Normal
336,22.06063546,3.586220833,0.0,0.0,4.58992533,8.1892,140.7732055,128.1877506,3.33988,9.245574965,FullServiceRestaurant,Normal
337,14.62197957,0.0,0.0,0.0,1.52997511,7.4902,3.35988,0.0,3.33988,0.02,FullServiceRestaurant,Normal
338,14.63995194,0.0,0.0,0.0,1.52997511,7.4902,3.35988,0.0,3.33988,0.02,FullServiceRestaurant,Normal
339,14.65348404,0.0,0.0,0.0,1.52997511,7.4902,3.931956319,0.0,3.33988,0.592076319,FullServiceRestaurant,Normal
340,14.80458912,0.0,0.0,0.0,1.52997511,7.4902,3.35988,0.0,3.33988,0.02,FullServiceRestaurant,Normal
341,22.17370208,3.586220833,0.012194826,0.0,4.58992533,8.1892,139.6728025,130.7310203,8.3497,0.592082214,FullServiceRestaurant,Normal
342,38.13094832,3.586220833,0.008964951,0.0,9.179850659,19.4245,146.1507134,123.6829205,16.6994,5.76839297,FullServiceRestaurant,Normal
343,45.59144416,3.586220833,0.007279627,0.0,9.179850659,26.9147,141.6537063,111.4120835,25.0491,5.192522797,FullServiceRestaurant,Normal
344,45.59923186,3.586220833,0.002147074,0.0,9.179850659,26.9147,146.701316,107.5337878,33.3988,5.76872821,FullServiceRestaurant,Normal
345,38.11263663,3.586220833,0.0,0.0,9.179850659,19.4245,143.9934713,113.1763254,25.0491,5.768045929,FullServiceRestaurant,Normal
346,41.3763886,3.586220833,0.008305721,0.0,9.179850659,26.9147,171.4801096,111.6808049,41.7485,18.05080474,FullServiceRestaurant,Normal
347,42.14442761,3.586220833,0.0,0.0,9.179850659,26.9147,169.6384415,109.2528145,41.7485,18.63712691,FullServiceRestaurant,Normal
348,41.42133349,3.586220833,0.0,0.0,9.179850659,26.9147,161.065103,104.8048739,41.7485,14.51172907,FullServiceRestaurant,Normal
349,33.89811533,3.586220833,0.0,0.0,9.179850659,19.4245,152.5271784,104.6139652,33.3988,14.51441325,FullServiceRestaurant,Normal
350,33.89918006,3.586220833,0.0,0.0,9.179850659,19.4245,141.0689561,105.022921,25.0491,10.99693508,FullServiceRestaurant,Normal
351,33.8867243,3.586220833,0.0,0.0,9.179850659,19.4245,148.2411394,103.8446871,33.3988,10.99765229,FullServiceRestaurant,Normal
352,45.55313718,3.586220833,0.007712126,0.0,9.179850659,26.9147,163.124729,102.030909,50.0982,10.99562001,FullServiceRestaurant,Normal
353,45.55967321,3.586220833,0.002413315,0.0,9.179850659,26.9147,163.691274,99.07965531,50.0982,14.51341865,FullServiceRestaurant,Normal
354,45.56496718,3.586220833,0.0,0.0,9.179850659,26.9147,162.4413185,93.70407448,50.0982,18.63904399,FullServiceRestaurant,Normal
355,38.21007938,3.586220833,0.0,0.0,9.179850659,19.4245,144.345946,92.89317824,33.3988,18.05396774,FullServiceRestaurant,Normal
356,38.19331312,3.586220833,0.0,0.0,9.179850659,19.4245,138.278333,90.3659607,33.3988,14.51357226,FullServiceRestaurant,Normal
357,38.12363052,3.586220833,0.0,0.0,9.179850659,19.4245,138.956919,95.27241426,25.0491,18.63540471,FullServiceRestaurant,Normal
358,38.01325248,3.586220833,0.0,0.0,9.179850659,19.4245,128.9378478,97.72498475,16.6994,14.51346302,FullServiceRestaurant,Normal
359,38.82322672,3.586220833,0.0,0.0,9.179850659,19.4245,113.8023621,97.94702535,8.3497,7.505636706,FullServiceRestaurant,Normal
384,22.06816433,3.586220833,0.0,0.0,4.58992533,8.1892,108.4120225,97.56648756,3.33988,7.505654931,FullServiceRestaurant,Normal
385,14.64370556,0.0,0.0,0.0,1.52997511,7.4902,3.35988,0.0,3.33988,0.02,FullServiceRestaurant,Normal
386,14.66603105,0.0,0.0,0.0,1.52997511,7.4902,3.931956884,0.0,3.33988,0.592076884,FullServiceRestaurant,Normal
387,14.67806224,0.0,0.0,0.0,1.52997511,7.4902,3.35988,0.0,3.33988,0.02,FullServiceRestaurant,Normal
388,15.34348871,0.0,0.0,0.0,1.52997511,7.4902,3.35988,0.0,3.33988,0.02,FullServiceRestaurant,Normal
389,22.69667413,3.586220833,0.005213002,0.0,4.58992533,8.1892,120.5068359,111.5650402,8.3497,0.5920957,FullServiceRestaurant,Normal
390,38.36723593,3.586220833,0.007822631,0.0,9.179850659,19.4245,126.9731535,104.5054727,16.6994,5.768280816,FullServiceRestaurant,Normal
391,45.61192293,3.586220833,0.009383193,0.0,9.179850659,26.9147,145.1372907,98.4689386,25.0491,21.61925206,FullServiceRestaurant,Normal
392,45.61652208,3.586220833,0.0,0.0,9.179850659,26.9147,155.0536996,101.8230975,33.3988,19.83180206,FullServiceRestaurant,Normal
393,38.12868352,3.586220833,0.0,0.0,9.179850659,19.4245,145.7526044,103.8393902,25.0491,16.86411416,FullServiceRestaurant,Normal
394,41.38468153,3.586220833,0.004295096,0.0,9.179850659,26.9147,161.2778162,105.0161226,41.7485,14.51319369,FullServiceRestaurant,Normal
395,42.15607249,3.586220833,0.0,0.0,9.179850659,26.9147,154.1176574,96.08612244,41.7485,16.28303497,FullServiceRestaurant,Normal
396,41.43717799,3.586220833,0.0,0.0,9.179850659,26.9147,144.598224,88.33571608,41.7485,14.51400794,FullServiceRestaurant,Normal
397,33.91225127,3.586220833,0.0,0.0,9.179850659,19.4245,136.3399851,90.18868908,33.3988,12.75249606,FullServiceRestaurant,Normal
398,33.91182539,3.586220833,0.0,0.0,9.179850659,19.4245,128.4907224,92.44404094,25.0491,10.99758143,FullServiceRestaurant,Normal
399,33.89950882,3.586220833,0.0,0.0,9.179850659,19.4245,138.590251,93.61553558,33.3988,11.57591538,FullServiceRestaurant,Normal
400,45.56664634,3.586220833,0.008277654,0.0,9.179850659,26.9147,149.9738824,88.87856288,50.0982,10.99711951,FullServiceRestaurant,Normal
401,45.57406606,3.586220833,0.002567293,0.0,9.179850659,26.9147,145.7797864,81.16853793,50.0982,14.51304851,FullServiceRestaurant,Normal
402,45.58432948,3.586220833,0.002989401,0.0,9.179850659,26.9147,142.0226497,72.09198595,50.0982,19.83246379,FullServiceRestaurant,Normal
403,38.08590875,3.586220833,0.0,0.0,9.179850659,19.4245,125.9753735,70.95586716,33.3988,21.62070632,FullServiceRestaurant,Normal
404,38.07828834,3.586220833,0.0,0.0,9.179850659,19.4245,120.4840405,68.44688134,33.3988,18.63835917,FullServiceRestaurant,Normal
405,38.03696909,3.586220833,0.0,0.0,9.179850659,19.4245,120.3032938,75.41901174,25.0491,19.83518204,FullServiceRestaurant,Normal
406,38.02881378,3.586220833,0.0,0.0,9.179850659,19.4245,111.238128,78.25646776,16.6994,16.28226022,FullServiceRestaurant,Normal
407,38.8373625,3.586220833,0.0,0.0,9.179850659,19.4245,99.92641251,82.32652992,8.3497,9.250182589,FullServiceRestaurant,Normal
408,22.07525081,3.586220833,0.0,0.0,4.58992533,8.1892,101.8136592,90.96780345,3.33988,7.505975794,FullServiceRestaurant,Normal
409,14.6504237,0.0,0.0,0.0,1.52997511,7.4902,3.931926157,0.0,3.33988,0.592046157,FullServiceRestaurant,Normal
410,14.67424501,0.0,0.0,0.0,1.52997511,7.4902,3.35988,0.0,3.33988,0.02,FullServiceRestaurant,Normal
411,14.68786938,0.0,0.0,0.0,1.52997511,7.4902,3.931932101,0.0,3.33988,0.592052101,FullServiceRestaurant,Normal
412,14.83984377,0.0,0.0,0.0,1.52997511,7.4902,3.35988,0.0,3.33988,0.02,FullServiceRestaurant,Normal
413,22.19084169,3.586220833,0.001993039,0.0,4.58992533,8.1892,99.61096072,91.24126072,8.3497,0.02,FullServiceRestaurant,Normal
414,38.15157851,3.586220833,0.008309834,0.0,9.179850659,19.4245,108.2851333,85.81737192,16.6994,5.768361409,FullServiceRestaurant,Normal
415,45.6279596,3.586220833,0.012764983,0.0,9.179850659,26.9147,124.4316988,77.17906922,25.0491,22.20352957,FullServiceRestaurant,Normal
416,45.63442632,3.586220833,0.002655114,0.0,9.179850659,26.9147,129.8096966,76.57846212,33.3988,19.83243446,FullServiceRestaurant,Normal
417,38.14594884,3.586220833,0.0,0.0,9.179850659,19.4245,119.0362215,77.70603063,25.0491,16.28109088,FullServiceRestaurant,Normal
418,41.40156338,3.586220833,0.004732639,0.0,9.179850659,26.9147,135.1518013,78.88853457,41.7485,14.51476671,FullServiceRestaurant,Normal
419,42.17202439,3.586220833,0.0,0.0,9.179850659,26.9147,128.5549765,69.94234471,41.7485,16.86413181,FullServiceRestaurant,Normal
420,41.46376111,3.586220833,0.0,0.0,9.179850659,26.9147,115.5761935,59.31498545,41.7485,14.51270805,FullServiceRestaurant,Normal
421,33.94671406,3.586220833,0.0,0.0,9.179850659,19.4245,105.1455072,58.99427651,33.3988,12.75243074,FullServiceRestaurant,Normal
422,33.93987796,3.586220833,0.0,0.0,9.179850659,19.4245,103.2185587,67.17155662,25.0491,10.99790205,FullServiceRestaurant,Normal
423,33.9158115,3.586220833,0.0,0.0,9.179850659,19.4245,119.3662521,74.97113231,33.3988,10.99631974,FullServiceRestaurant,Normal
424,44.52002021,3.586220833,0.008617251,0.0,9.179850659,26.9147,134.6349497,73.53915355,50.0982,10.99759613,FullServiceRestaurant,Normal
425,45.58482746,3.586220833,0.002579145,0.0,9.179850659,26.9147,132.6601444,68.04728857,50.0982,14.5146558,FullServiceRestaurant,Normal
426,45.59317638,3.586220833,0.002886825,0.0,9.179850659,26.9147,133.4476749,62.92972656,50.0982,20.41974838,FullServiceRestaurant,Normal
427,38.25034804,3.586220833,0.0,0.0,9.179850659,19.4245,111.0574148,56.03896592,33.3988,21.61964892,FullServiceRestaurant,Normal
428,38.25517039,3.586220833,0.0,0.0,9.179850659,19.4245,99.06926741,47.61760135,33.3988,18.05286606,FullServiceRestaurant,Normal
429,38.18836761,3.586220833,0.0,0.0,9.179850659,19.4245,96.34072236,50.87474463,25.0491,20.41687773,FullServiceRestaurant,Normal
430,38.07537232,3.586220833,0.0,0.0,9.179850659,19.4245,87.80801383,54.8327321,16.6994,16.27588173,FullServiceRestaurant,Normal
431,38.86239621,3.586220833,0.0,0.0,9.179850659,19.4245,76.64787776,59.05152755,8.3497,9.246650203,FullServiceRestaurant,Normal
432,22.11874897,3.586220833,0.0,0.0,4.58992533,8.1892,77.3984732,66.55236047,3.33988,7.506232731,FullServiceRestaurant,Normal
433,14.70013333,0.0,0.0,0.0,1.52997511,7.4902,3.35988,0.0,3.33988,0.02,FullServiceRestaurant,Normal
434,14.72722415,0.0,0.0,0.0,1.52997511,7.4902,3.931973552,0.0,3.33988,0.592093552,FullServiceRestaurant,Normal
435,14.73826137,0.0,0.0,0.0,1.52997511,7.4902,3.35988,0.0,3.33988,0.02,FullServiceRestaurant,Normal
436,14.88831516,0.0,0.0,0.0,1.52997511,7.4902,3.9319277,0.0,3.33988,0.5920477,FullServiceRestaurant,Normal
437,22.23312713,3.586220833,0.0,0.0,4.58992533,8.1892,77.26288667,68.89318667,8.3497,0.02,FullServiceRestaurant,Normal
438,38.19433401,3.586220833,0.009120781,0.0,9.179850659,19.4245,86.25895566,63.79084113,16.6994,5.768714529,FullServiceRestaurant,Normal
439,45.67311885,3.586220833,0.014106038,0.0,9.179850659,26.9147,100.7630071,54.09306481,25.0491,21.62084225,FullServiceRestaurant,Normal
440,45.67315231,3.586220833,0.002769968,0.0,9.179850659,26.9147,108.8232659,55.59125118,33.3988,19.8332147,FullServiceRestaurant,Normal
441,38.1823832,3.586220833,0.0,0.0,9.179850659,19.4245,100.3944975,58.48434575,25.0491,16.86105175,FullServiceRestaurant,Normal
442,41.43600254,3.586220833,0.005061268,0.0,9.179850659,26.9147,117.2027129,60.94196438,41.7485,14.51224856,FullServiceRestaurant,Normal
443,42.18527412,3.586220833,0.0,0.0,9.179850659,26.9147,112.2625887,54.23390131,41.7485,16.28018735,FullServiceRestaurant,Normal
444,41.48642751,3.586220833,0.0,0.0,9.179850659,26.9147,101.952678,45.68972214,41.7485,14.51445589,FullServiceRestaurant,Normal
445,33.96232274,3.586220833,0.0,0.0,9.179850659,19.4245,95.72362779,49.57131805,33.3988,12.75350973,FullServiceRestaurant,Normal
446,33.96268559,3.586220833,0.0,0.0,9.179850659,19.4245,91.91836447,55.29319142,25.0491,11.57607305,FullServiceRestaurant,Normal
447,33.94716593,3.586220833,0.0,0.0,9.179850659,19.4245,104.867073,60.47137198,33.3988,10.99690105,FullServiceRestaurant,Normal
448,44.55286879,3.586220833,0.008970777,0.0,9.179850659,26.9147,121.5173319,60.42114868,50.0982,10.99798318,FullServiceRestaurant,Normal
449,45.61651644,3.586220833,0.002674874,0.0,9.179850659,26.9147,120.319639,55.70901291,50.0982,14.51242613,FullServiceRestaurant,Normal
450,45.62714724,3.586220833,0.003174396,0.0,9.179850659,26.9147,117.5700655,47.63785384,50.0982,19.83401162,FullServiceRestaurant,Normal
451,38.25273895,3.586220833,0.0,0.0,9.179850659,19.4245,110.7831235,55.18424843,33.3988,22.20007508,FullServiceRestaurant,Normal
452,38.22451927,3.586220833,0.0,0.0,9.179850659,19.4245,110.8499685,59.39663708,33.3988,18.05453138,FullServiceRestaurant,Normal
453,38.15531145,3.586220833,0.0,0.0,9.179850659,19.4245,109.3527335,64.47096929,25.0491,19.83266419,FullServiceRestaurant,Normal
454,38.04960141,3.586220833,0.0,0.0,9.179850659,19.4245,98.55692051,65.57381644,16.6994,16.28370407,FullServiceRestaurant,Normal
455,38.84909888,3.586220833,0.0,0.0,9.179850659,19.4245,85.70606301,68.10538139,8.3497,9.250981613,FullServiceRestaurant,Normal
456,22.098284,3.586220833,0.0,0.0,4.58992533,8.1892,85.30332747,74.45879835,3.33988,7.504649119,FullServiceRestaurant,Normal
457,14.67913661,0.0,0.0,0.0,1.52997511,7.4902,3.93197583,0.0,3.33988,0.59209583,FullServiceRestaurant,Normal
458,14.70389979,0.0,0.0,0.0,1.52997511,7.4902,3.35988,0.0,3.33988,0.02,FullServiceRestaurant,Normal
469,33.92265349,3.586220833,0.0,0.0,9.179850659,19.4245,115.5775505,69.42464916,33.3988,12.75410132,FullServiceRestaurant,Normal
470,33.91994283,3.586220833,0.0,0.0,9.179850659,19.4245,108.8187107,72.77305686,25.0491,10.99655382,FullServiceRestaurant,Normal
471,33.90657904,3.586220833,0.0,0.0,9.179850659,19.4245,121.5274346,77.13135634,33.3988,10.99727826,FullServiceRestaurant,Normal
472,44.5165412,3.586220833,0.00845756,0.0,9.179850659,26.9147,138.1871408,77.09153333,50.0982,10.99740744,FullServiceRestaurant,Normal
473,45.58192395,3.586220833,0.002553143,0.0,9.179850659,26.9147,137.0269224,72.41583163,50.0982,14.51289077,FullServiceRestaurant,Normal
