0,Electricity:Facility [kW](Hourly),Fans:Electricity [kW](Hourly),Cooling:Electricity [kW](Hourly),Heating:Electricity [kW](Hourly),InteriorLights:Electricity [kW](Hourly),InteriorEquipment:Electricity [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Gas [kW](Hourly),InteriorEquipment:Gas [kW](Hourly),Water Heater:WaterSystems:Gas [kW](Hourly),Class,theft
202,42.42371065,3.586220833,0.004027554,0,9.179850659,26.9147,211.1759385,154.3332337,41.7485,15.09420483,FullServiceRestaurant,Normal
203,42.13504834,3.586220833,0,0,9.179850659,26.9147,207.0195718,148.9937126,41.7485,16.27735921,FullServiceRestaurant,Normal
204,41.41089481,3.586220833,0,0,9.179850659,26.9147,196.5611118,140.2995023,41.7485,14.51310941,FullServiceRestaurant,Normal
205,33.88815884,3.586220833,0,0,9.179850659,19.4245,187.8855885,141.7354062,33.3988,12.75138236,FullServiceRestaurant,Normal
206,33.88913751,3.586220833,0,0,9.179850659,19.4245,179.6226783,143.5769365,25.0491,10.99664185,FullServiceRestaurant,Normal
207,34.93571117,3.586220833,0,0,9.179850659,19.4245,188.3744747,143.9783095,33.3988,10.9973652,FullServiceRestaurant,Normal
208,45.54073992,3.586220833,0.007309366,0,9.179850659,26.9147,201.9789494,140.8832567,50.0982,10.99749276,FullServiceRestaurant,Normal
209,45.54457248,3.586220833,0,0,9.179850659,26.9147,206.5149351,141.3207951,50.0982,15.09593993,FullServiceRestaurant,Normal
210,45.55330103,3.586220833,0.002715168,0,9.179850659,26.9147,206.5975341,136.6644702,50.0982,19.83486391,FullServiceRestaurant,Normal
211,38.19683744,3.586220833,0,0,9.179850659,19.4245,193.4750342,138.4575569,33.3988,21.61867727,FullServiceRestaurant,Normal
212,38.17943163,3.586220833,0,0,9.179850659,19.4245,189.7938057,137.7583274,33.3988,18.63667828,FullServiceRestaurant,Normal
213,38.11101405,3.586220833,0,0,9.179850659,19.4245,190.9962618,146.1137208,25.0491,19.83344099,FullServiceRestaurant,Normal
214,38.00227498,3.586220833,0,0,9.179850659,19.4245,184.2503693,151.2700913,16.6994,16.280878,FullServiceRestaurant,Normal
215,38.81308105,3.586220833,0,0,9.179850659,19.4245,169.3431173,151.7440001,8.3497,9.249417219,FullServiceRestaurant,Normal
216,34.48987554,2.988517361,0.00154546,0,7.522377624,18.99590833,164.7598166,127.4873983,25.39700417,11.87541413,FullServiceRestaurant,Theft5
217,35.00814361,2.96361305,0.001609854,0,7.644563136,19.44618785,164.2589305,125.885413,26.31605101,12.05746651,FullServiceRestaurant,Theft5
218,35.85808839,3.087096927,0.001676931,0,7.899337637,19.94435401,170.9392221,131.1306385,27.27339147,12.53519211,FullServiceRestaurant,Theft5
219,36.74280048,3.215725965,0.001746804,0,8.164727742,20.46327709,177.9216947,136.5944151,28.27062111,13.05665844,FullServiceRestaurant,Theft5
220,37.66395829,3.349714547,0.001819587,0,8.441175769,21.00382197,185.1951036,142.2858491,29.30940199,13.59985255,FullServiceRestaurant,Theft5
221,38.59574757,3.489285987,0.001895403,0,8.729142463,21.56688955,192.7477355,148.2144261,30.39146541,14.14184398,FullServiceRestaurant,Theft5
222,39.25938957,3.485247035,0.00172896,0,8.901609843,22.12429328,192.9836842,146.9435577,31.3098723,14.73025415,FullServiceRestaurant,Theft5
223,39.29740311,3.481039793,0.001505812,0,8.890016476,22.23678467,192.9595663,145.9372387,31.91864198,15.10368564,FullServiceRestaurant,Theft5
224,39.03526838,3.47665725,0.00110267,0,8.877940052,22.04187153,192.3125579,145.2755205,32.20487289,14.83216442,FullServiceRestaurant,Theft5
225,38.76189615,3.4720921,0.001047973,0,8.865360443,21.83883701,191.6350918,144.8805303,32.15512593,14.59943557,FullServiceRestaurant,Theft5
226,38.78906532,3.467336737,0.001091639,0,8.852256684,21.93943439,191.6129133,144.6322802,32.45121034,14.52942267,FullServiceRestaurant,Theft5
227,38.63763739,3.462383233,0.000967779,0,8.838606935,21.73213165,190.9648146,144.3709186,32.06382327,14.53007268,FullServiceRestaurant,Theft5
228,38.49191275,3.457223333,0.001008103,0,8.824388446,21.51619131,190.5985253,144.4811495,31.66029508,14.45708074,FullServiceRestaurant,Theft5
229,38.37016368,3.451848437,0.001050107,0,8.809577521,21.29125344,190.5370825,144.8665621,31.23995321,14.43056721,FullServiceRestaurant,Theft5
230,38.55690238,3.446249587,0.001093862,0,8.794149473,21.36903484,190.8137793,145.1633119,31.15000126,14.50046616,FullServiceRestaurant,Theft5
231,38.75139377,3.440417452,0.001139439,0,8.778078591,21.45005712,191.2993785,145.2487312,31.40420547,14.64644181,FullServiceRestaurant,Theft5
232,38.91040785,3.434342311,0.001186916,0,8.761338088,21.53445534,191.2127634,145.0931621,31.32109737,14.79850388,FullServiceRestaurant,Theft5
233,38.63434053,3.428014039,0.001077053,0,8.743900064,21.31027847,190.1738737,144.6782972,30.53871809,14.95685841,FullServiceRestaurant,Theft5
234,38.34652555,3.421422089,0.00112193,0,8.725735456,21.07676091,188.9172883,144.2182574,29.72373968,14.97529116,FullServiceRestaurant,Theft5
235,38.04636722,3.414555475,0.001059012,0,8.706813989,20.83351345,187.5932251,143.9699179,28.87480383,14.74850334,FullServiceRestaurant,Theft5
236,38.04618701,3.407402752,0.001103137,0,8.687104128,20.89222234,186.807855,143.6592452,28.68630399,14.4623058,FullServiceRestaurant,Theft5
237,38.04632736,3.399951998,0.001149101,0,8.666573022,20.95337744,186.328673,143.5259894,28.48994999,14.31273361,FullServiceRestaurant,Theft5
238,38.0480035,3.392190797,0.001196981,0,8.645186454,21.01708067,186.0170159,143.3010114,28.63331874,14.08268571,FullServiceRestaurant,Theft5
239,38.04996357,3.384106212,0.001246855,0,8.622908779,21.08343819,186.0623199,142.9647161,29.13056536,13.96703844,FullServiceRestaurant,Theft5
240,22.04916461,3.586220833,0,0,4.58992533,8.1892,178.5797118,167.7337143,3.33988,7.506117531,FullServiceRestaurant,Normal
241,14.60338461,0,0,0,1.52997511,7.4902,3.35988,0,3.33988,0.02,FullServiceRestaurant,Normal
242,14.6183875,0,0,0,1.52997511,7.4902,3.931936624,0,3.33988,0.592056624,FullServiceRestaurant,Normal
243,14.63126645,0,0,0,1.52997511,7.4902,3.35988,0,3.33988,0.02,FullServiceRestaurant,Normal
244,14.78123691,0,0,0,1.52997511,7.4902,3.35988,0,3.33988,0.02,FullServiceRestaurant,Normal
245,22.15533355,3.586220833,0.006318307,0,4.58992533,8.1892,187.9584203,179.0166318,8.3497,0.592088405,FullServiceRestaurant,Normal
246,38.11738188,3.586220833,0.006860275,0,9.179850659,19.4245,198.0208813,175.5531432,16.6994,5.76833814,FullServiceRestaurant,Normal
247,45.58650832,3.586220833,0.011092605,0,9.179850659,26.9147,217.0881422,170.4195805,25.0491,21.61946176,FullServiceRestaurant,Normal
248,45.59331529,3.586220833,0.00227296,0,9.179850659,26.9147,220.7183436,167.4875551,33.3988,19.83198844,FullServiceRestaurant,Normal
249,38.10632866,3.586220833,0,0,9.179850659,19.4245,207.1155423,165.2029928,25.0491,16.86344941,FullServiceRestaurant,Normal
250,42.42000137,3.586220833,0.004130166,0,9.179850659,26.9147,218.3161291,162.0542841,41.7485,14.51334498,FullServiceRestaurant,Normal
251,42.13249919,3.586220833,0,0,9.179850659,26.9147,209.1263293,151.0962203,41.7485,16.28160893,FullServiceRestaurant,Normal
252,41.41053459,3.586220833,0,0,9.179850659,26.9147,198.2652517,142.0031771,41.7485,14.51357464,FullServiceRestaurant,Normal
253,33.88592548,3.586220833,0,0,9.179850659,19.4245,189.1804807,143.0290112,33.3988,12.75266954,FullServiceRestaurant,Normal
254,33.886826,3.586220833,0,0,9.179850659,19.4245,184.2731161,148.2262883,25.0491,10.99772773,FullServiceRestaurant,Normal
255,34.93293658,3.586220833,0,0,9.179850659,19.4245,197.5248655,152.5494448,33.3988,11.57662068,FullServiceRestaurant,Normal
256,45.53657581,3.586220833,0.005890268,0,9.179850659,26.9147,209.965457,148.8705897,50.0982,10.99666724,FullServiceRestaurant,Normal
257,45.54383385,3.586220833,0.002136328,0,9.179850659,26.9147,210.0718323,145.4621357,50.0982,14.51149658,FullServiceRestaurant,Normal
258,45.55035957,3.586220833,0.002583658,0,9.179850659,26.9147,212.1708411,142.2398631,50.0982,19.83277805,FullServiceRestaurant,Normal
259,38.19359753,3.586220833,0,0,9.179850659,19.4245,200.7421426,145.722306,33.3988,21.62103668,FullServiceRestaurant,Normal
260,38.1761745,3.586220833,0,0,9.179850659,19.4245,198.4569003,146.4194681,33.3988,18.6386322,FullServiceRestaurant,Normal
261,38.10834781,3.586220833,0,0,9.179850659,19.4245,191.7939398,146.9093749,25.0491,19.83546483,FullServiceRestaurant,Normal
262,38.00127209,3.586220833,0,0,9.179850659,19.4245,178.513415,145.5315303,16.6994,16.28248473,FullServiceRestaurant,Normal
263,38.8120073,3.586220833,0,0,9.179850659,19.4245,168.6489564,151.0489494,8.3497,9.250306907,FullServiceRestaurant,Normal
264,22.05071846,3.586220833,0,0,4.58992533,8.1892,170.5879265,159.743693,3.33988,7.504353508,FullServiceRestaurant,Normal
265,14.60501741,0,0,0,1.52997511,7.4902,3.931935109,0,3.33988,0.592055109,FullServiceRestaurant,Normal
266,14.61967752,0,0,0,1.52997511,7.4902,3.35988,0,3.33988,0.02,FullServiceRestaurant,Normal
267,14.63276062,0,0,0,1.52997511,7.4902,3.931941039,0,3.33988,0.592061039,FullServiceRestaurant,Normal
268,14.78375854,0,0,0,1.52997511,7.4902,3.35988,0,3.33988,0.02,FullServiceRestaurant,Normal
269,22.157403,3.586220833,0.006205202,0,4.58992533,8.1892,179.0048172,170.6351172,8.3497,0.02,FullServiceRestaurant,Normal
270,38.11970382,3.586220833,0.007061554,0,9.179850659,19.4245,184.8531391,162.3852874,16.6994,5.768451694,FullServiceRestaurant,Normal
271,45.58937812,3.586220833,0.010813812,0,9.179850659,26.9147,200.9599951,153.7070274,25.0491,22.2038677,FullServiceRestaurant,Normal
272,45.59595883,3.586220833,0.002071766,0,9.179850659,26.9147,206.9129543,153.6814267,33.3988,19.83272757,FullServiceRestaurant,Normal
273,38.10873959,3.586220833,0,0,9.179850659,19.4245,196.1078184,154.7773948,25.0491,16.28132357,FullServiceRestaurant,Normal
274,0,0,0,0,0,0,0,0,0,0,FullServiceRestaurant,Theft2
275,0,0,0,0,0,0,0,0,0,0,FullServiceRestaurant,Theft2
276,0,0,0,0,0,0,0,0,0,0,FullServiceRestaurant,Theft2
277,0,0,0,0,0,0,0,0,0,0,FullServiceRestaurant,Theft2
278,0,0,0,0,0,0,0,0,0,0,FullServiceRestaurant,Theft2
279,0,0,0,0,0,0,0,0,0,0,FullServiceRestaurant,Theft2
280,0,0,0,0,0,0,0,0,0,0,FullServiceRestaurant,Theft2
281,0,0,0,0,0,0,0,0,0,0,FullServiceRestaurant,Theft2
282,0,0,0,0,0,0,0,0,0,0,FullServiceRestaurant,Theft2
283,0,0,0,0,0,0,0,0,0,0,FullServiceRestaurant,Theft2
284,0,0,0,0,0,0,0,0,0,0,FullServiceRestaurant,Theft2
285,0,0,0,0,0,0,0,0,0,0,FullServiceRestaurant,Theft2
286,0,0,0,0,0,0,0,0,0,0,FullServiceRestaurant,Theft2
287,38.81149364,3.586220833,0,0,9.179850659,19.4245,171.1076353,153.5112331,8.3497,9.246702187,FullServiceRestaurant,Normal
288,22.05076434,3.586220833,0,0,4.58992533,8.1892,172.122664,161.2761267,3.33988,7.506657362,FullServiceRestaurant,Normal
289,14.60466067,0,0,0,1.52997511,7.4902,3.35988,0,3.33988,0.02,FullServiceRestaurant,Normal
290,14.61892107,0,0,0,1.52997511,7.4902,3.931874163,0,3.33988,0.591994163,FullServiceRestaurant,Normal
291,14.63133462,0,0,0,1.52997511,7.4902,3.35988,0,3.33988,0.02,FullServiceRestaurant,Normal
292,15.29837596,0,0,0,1.52997511,7.4902,3.931930662,0,3.33988,0.592050662,FullServiceRestaurant,Normal
293,22.66893134,3.586220833,0.00634002,0,4.58992533,8.1892,179.2396782,170.8699782,8.3497,0.02,FullServiceRestaurant,Normal
294,38.34828054,3.586220833,0.00700492,0,9.179850659,19.4245,183.9745217,161.5063776,16.6994,5.768744084,FullServiceRestaurant,Normal
295,45.58989483,3.586220833,0.011101027,0,9.179850659,26.9147,197.564194,150.8941447,25.0491,21.62094928,FullServiceRestaurant,Normal
296,45.59680593,3.586220833,0.002139001,0,9.179850659,26.9147,202.3289402,149.0968301,33.3988,19.83331006,FullServiceRestaurant,Normal
297,38.1095591,3.586220833,0,0,9.179850659,19.4245,192.0878008,150.1775711,25.0491,16.86112967,FullServiceRestaurant,Normal
298,41.36347178,3.586220833,0.003943182,0,9.179850659,26.9147,211.438935,155.1781209,41.7485,14.51231415,FullServiceRestaurant,Normal
299,42.13393718,3.586220833,0,0,9.179850659,26.9147,203.3506504,145.3212197,41.7485,16.28093076,FullServiceRestaurant,Normal
300,41.41206114,3.586220833,0,0,9.179850659,26.9147,191.9579375,135.6958274,41.7485,14.5136101,FullServiceRestaurant,Normal
301,33.88823394,3.586220833,0,0,9.179850659,19.4245,183.4456793,137.2938532,33.3988,12.753026,FullServiceRestaurant,Normal
302,33.88909253,3.586220833,0,0,9.179850659,19.4245,177.6162125,140.9909647,25.0491,11.57614782,FullServiceRestaurant,Normal
303,33.87700233,3.586220833,0,0,9.179850659,19.4245,188.9335956,144.5367197,33.3988,10.99807594,FullServiceRestaurant,Normal
304,45.53768404,3.586220833,0.003989711,0,9.179850659,26.9147,203.8467085,142.7508105,50.0982,10.99769799,FullServiceRestaurant,Normal
305,45.54439257,3.586220833,0,0,9.179850659,26.9147,204.964009,140.3523576,50.0982,14.5134514,FullServiceRestaurant,Normal
306,45.55261118,3.586220833,0.001176941,0,9.179850659,26.9147,208.428818,138.4960776,50.0982,19.83454034,FullServiceRestaurant,Normal
307,38.05328737,3.586220833,0,0,9.179850659,19.4245,194.1669279,138.566499,33.3988,22.20162889,FullServiceRestaurant,Normal
308,38.0448961,3.586220833,0,0,9.179850659,19.4245,191.1676029,139.7142583,33.3988,18.05454453,FullServiceRestaurant,Normal
309,38.00695814,3.586220833,0,0,9.179850659,19.4245,191.4005605,146.5187822,25.0491,19.83267835,FullServiceRestaurant,Normal
310,38.00194565,3.586220833,0,0,9.179850659,19.4245,180.5630419,147.5799265,16.6994,16.28371537,FullServiceRestaurant,Normal
311,38.81277586,3.586220833,0,0,9.179850659,19.4245,167.6454455,150.0447577,8.3497,9.250987858,FullServiceRestaurant,Normal
312,22.05185362,3.586220833,0,0,4.58992533,8.1892,166.4344492,155.5901344,3.33988,7.504434832,FullServiceRestaurant,Normal
313,14.60751019,0,0,0,1.52997511,7.4902,3.931976139,0,3.33988,0.592096139,FullServiceRestaurant,Normal
314,14.62317977,0,0,0,1.52997511,7.4902,3.35988,0,3.33988,0.02,FullServiceRestaurant,Normal
315,14.63618328,0,0,0,1.52997511,7.4902,3.931930301,0,3.33988,0.592050301,FullServiceRestaurant,Normal
316,14.7871676,0,0,0,1.52997511,7.4902,3.35988,0,3.33988,0.02,FullServiceRestaurant,Normal
317,22.16121212,3.586220833,0.01056771,0,4.58992533,8.1892,171.5353911,162.5936349,8.3497,0.592056237,FullServiceRestaurant,Normal
318,38.12286004,3.586220833,0.00855197,0,9.179850659,19.4245,176.515761,154.6225052,16.6994,5.193855851,FullServiceRestaurant,Normal
319,45.58259834,3.586220833,0.006909486,0,9.179850659,26.9147,176.8213722,146.0043812,25.0491,5.767891047,FullServiceRestaurant,Normal
320,45.58650641,3.586220833,0,0,9.179850659,26.9147,190.097914,150.9317466,33.3988,5.767367465,FullServiceRestaurant,Normal
321,38.10868721,3.586220833,0.003842763,0,9.179850659,19.4245,196.8267635,153.724313,25.0491,18.05335044,FullServiceRestaurant,Normal
322,41.36648729,3.586220833,0.005246907,0,9.179850659,26.9147,209.295428,151.1292709,41.7485,16.41765709,FullServiceRestaurant,Normal
323,42.13685693,3.586220833,0,0,9.179850659,26.9147,200.4993284,140.2502064,41.7485,18.50062203,FullServiceRestaurant,Normal
324,41.41414651,3.586220833,0,0,9.179850659,26.9147,192.5127195,132.7088296,41.7485,18.05538987,FullServiceRestaurant,Normal
325,33.89176958,3.586220833,0,0,9.179850659,19.4245,184.5443334,134.8633113,33.3988,16.28222212,FullServiceRestaurant,Normal
326,33.89205438,3.586220833,0,0,9.179850659,19.4245,175.3834045,135.2406529,25.0491,15.09365166,FullServiceRestaurant,Normal
327,33.88090599,3.586220833,0,0,9.179850659,19.4245,178.9478339,131.0357121,33.3988,14.51332183,FullServiceRestaurant,Normal
328,45.54445167,3.586220833,0.006669103,0,9.179850659,26.9147,190.7971184,127.9449883,50.0982,12.75393015,FullServiceRestaurant,Normal
329,45.54786157,3.586220833,0,0,9.179850659,26.9147,190.7889704,126.1763557,50.0982,14.51441467,FullServiceRestaurant,Normal
330,45.55716143,3.586220833,0.002748398,0,9.179850659,26.9147,185.3121177,115.3813781,50.0982,19.8325396,FullServiceRestaurant,Normal
331,38.20168694,3.586220833,0,0,9.179850659,19.4245,163.8273025,110.0135791,33.3988,20.41492342,FullServiceRestaurant,Normal
332,38.18435242,3.586220833,0,0,9.179850659,19.4245,164.5231851,113.0697589,33.3988,18.05462627,FullServiceRestaurant,Normal
333,38.11632544,3.586220833,0,0,9.179850659,19.4245,159.0848109,114.2047392,25.0491,19.83097162,FullServiceRestaurant,Normal
334,38.00849243,3.586220833,0,0,9.179850659,19.4245,146.3152154,115.1024013,16.6994,14.51341413,FullServiceRestaurant,Normal
335,38.81910194,3.586220833,0,0,9.179850659,19.4245,138.5299462,118.6039519,8.3497,11.57629426,FullServiceRestaurant,Normal
336,22.06063546,3.586220833,0,0,4.58992533,8.1892,140.7732055,128.1877506,3.33988,9.245574965,FullServiceRestaurant,Normal
337,14.62197957,0,0,0,1.52997511,7.4902,3.35988,0,3.33988,0.02,FullServiceRestaurant,Normal
338,14.63995194,0,0,0,1.52997511,7.4902,3.35988,0,3.33988,0.02,FullServiceRestaurant,Normal
339,14.65348404,0,0,0,1.52997511,7.4902,3.931956319,0,3.33988,0.592076319,FullServiceRestaurant,Normal
340,14.80458912,0,0,0,1.52997511,7.4902,3.35988,0,3.33988,0.02,FullServiceRestaurant,Normal
341,22.17370208,3.586220833,0.012194826,0,4.58992533,8.1892,139.6728025,130.7310203,8.3497,0.592082214,FullServiceRestaurant,Normal
342,38.13094832,3.586220833,0.008964951,0,9.179850659,19.4245,146.1507134,123.6829205,16.6994,5.76839297,FullServiceRestaurant,Normal
343,45.59144416,3.586220833,0.007279627,0,9.179850659,26.9147,141.6537063,111.4120835,25.0491,5.192522797,FullServiceRestaurant,Normal
344,45.59923186,3.586220833,0.002147074,0,9.179850659,26.9147,146.701316,107.5337878,33.3988,5.76872821,FullServiceRestaurant,Normal
345,38.11263663,3.586220833,0,0,9.179850659,19.4245,143.9934713,113.1763254,25.0491,5.768045929,FullServiceRestaurant,Normal
346,41.3763886,3.586220833,0.008305721,0,9.179850659,26.9147,171.4801096,111.6808049,41.7485,18.05080474,FullServiceRestaurant,Normal
347,42.14442761,3.586220833,0,0,9.179850659,26.9147,169.6384415,109.2528145,41.7485,18.63712691,FullServiceRestaurant,Normal
348,41.42133349,3.586220833,0,0,9.179850659,26.9147,161.065103,104.8048739,41.7485,14.51172907,FullServiceRestaurant,Normal
349,33.89811533,3.586220833,0,0,9.179850659,19.4245,152.5271784,104.6139652,33.3988,14.51441325,FullServiceRestaurant,Normal
350,33.89918006,3.586220833,0,0,9.179850659,19.4245,141.0689561,105.022921,25.0491,10.99693508,FullServiceRestaurant,Normal
351,33.8867243,3.586220833,0,0,9.179850659,19.4245,148.2411394,103.8446871,33.3988,10.99765229,FullServiceRestaurant,Normal
352,45.55313718,3.586220833,0.007712126,0,9.179850659,26.9147,163.124729,102.030909,50.0982,10.99562001,FullServiceRestaurant,Normal
353,45.55967321,3.586220833,0.002413315,0,9.179850659,26.9147,163.691274,99.07965531,50.0982,14.51341865,FullServiceRestaurant,Normal
354,45.56496718,3.586220833,0,0,9.179850659,26.9147,162.4413185,93.70407448,50.0982,18.63904399,FullServiceRestaurant,Normal
355,38.21007938,3.586220833,0,0,9.179850659,19.4245,144.345946,92.89317824,33.3988,18.05396774,FullServiceRestaurant,Normal
356,38.19331312,3.586220833,0,0,9.179850659,19.4245,138.278333,90.3659607,33.3988,14.51357226,FullServiceRestaurant,Normal
357,38.12363052,3.586220833,0,0,9.179850659,19.4245,138.956919,95.27241426,25.0491,18.63540471,FullServiceRestaurant,Normal
358,38.01325248,3.586220833,0,0,9.179850659,19.4245,128.9378478,97.72498475,16.6994,14.51346302,FullServiceRestaurant,Normal
359,38.82322672,3.586220833,0,0,9.179850659,19.4245,113.8023621,97.94702535,8.3497,7.505636706,FullServiceRestaurant,Normal
360,13.81680571,2.245572725,0,0,2.874059242,5.127805848,74.01146451,66.13049057,2.091322253,5.789651692,FullServiceRestaurant,Theft3
361,10.66424518,0,0,0,1.114787485,5.457592852,2.448113144,0,2.433540521,0.014572622,FullServiceRestaurant,Theft3
362,3.932688218,0,0,0,0.41052381,2.009774814,1.055020443,0,0.896158541,0.158861901,FullServiceRestaurant,Theft3
363,10.72747654,0,0,0,1.11874585,5.476971562,2.456805855,0,2.442181488,0.014624367,FullServiceRestaurant,Theft3
364,3.023909562,0,0,0,0.312120934,1.528030229,0.685428721,0,0.681348642,0.004080079,FullServiceRestaurant,Theft3
365,8.249713524,1.333627442,0.004198242,0,1.70688049,3.045362333,43.81159135,40.4863618,3.105048341,0.22018121,FullServiceRestaurant,Theft3
